Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FD,OUT013,1353.0911218318818
FD,OUT049,2237.6547660727542
NC,OUT049,2167.4878214259506
FD,OUT018,1728.042033507768
FD,OUT013,1990.4260948540486
FD,OUT049,3345.669463665605
DR,OUT013,1194.6345779317853
NC,OUT017,3219.2357610924205
FD,OUT027,3551.527603738745
FD,OUT045,3643.102428740728
NC,OUT017,2425.6300997107824
FD,OUT046,1679.240995763699
FD,OUT046,2695.5297187710466
FD,OUT035,1055.4247071788923
NC,OUT035,1676.4725516473222
NC,OUT019,709.3810625456629
FD,OUT049,2135.4531057837635
FD,OUT027,5536.955740796374
NC,OUT035,4068.6056036203076
FD,OUT017,4133.397451221762
FD,OUT027,4280.2421747490735
NC,OUT013,2606.204757116866
FD,OUT017,1454.3948536905843
FD,OUT017,1344.9335859555636
FD,OUT013,1322.6690449994917
NC,OUT046,2976.5678899686436
FD,OUT018,1168.7955573480745
FD,OUT018,3082.2340983823606
NC,OUT010,421.1141839265001
FD,OUT046,1526.823364193459
FD,OUT027,2762.840706056719
FD,OUT019,0.0
FD,OUT045,1902.893844644922
NC,OUT049,1919.604412034509
FD,OUT046,2508.896314571901
FD,OUT046,2096.7875291240457
FD,OUT019,456.85686729970007
FD,OUT013,2013.8477370562975
FD,OUT013,2747.2445287634478
FD,OUT049,1856.7177152362997
NC,OUT019,0.0
FD,OUT017,845.7446512943484
FD,OUT017,1921.6111537780491
FD,OUT017,3526.285114994194
NC,OUT049,1900.173120591602
FD,OUT013,1727.349854439699
FD,OUT017,2152.5144364034063
FD,OUT049,1594.2467507436556
FD,OUT049,3580.0548216185707
FD,OUT046,2938.941295902895
FD,OUT046,1867.428005846094
FD,OUT027,3145.6867617796775
FD,OUT019,167.5486257515288
NC,OUT019,373.23647417323855
FD,OUT027,4037.0659385579447
NC,OUT017,3822.373635062045
NC,OUT019,0.0
DR,OUT010,0.0
FD,OUT035,2050.3412871646296
NC,OUT010,0.0
FD,OUT018,1032.2391247254204
FD,OUT046,1929.031987266944
FD,OUT027,4586.978134126184
FD,OUT046,1462.8245778820974
FD,OUT045,2713.973993936122
NC,OUT027,5191.131388190228
FD,OUT035,1774.7000138144924
FD,OUT046,3087.5189265208282
FD,OUT018,1281.6496414542262
FD,OUT013,641.9364861859049
DR,OUT035,2476.3681272695385
DR,OUT046,2626.500137671395
NC,OUT018,323.71973648954804
FD,OUT045,1616.716440224078
FD,OUT045,2742.8152372692653
FD,OUT045,2504.897456816959
FD,OUT017,1615.9477225051367
DR,OUT046,2606.526624243559
FD,OUT049,1905.086231516695
NC,OUT010,744.9833670616651
FD,OUT027,5584.030647982952
FD,OUT010,1084.4381092407507
FD,OUT018,3279.2229272551613
FD,OUT010,944.140331711711
FD,OUT049,3282.2739285678244
FD,OUT035,4273.033894314383
NC,OUT046,3105.27758671215
FD,OUT035,1731.8920887984034
FD,OUT027,3319.254719912212
FD,OUT013,2460.4038719290297
FD,OUT046,1811.7713097789451
FD,OUT017,1175.3113323723956
FD,OUT049,3185.9577426670976
FD,OUT017,1456.7276220167316
FD,OUT010,446.73017871798015
FD,OUT013,920.7776335659864
DR,OUT035,2020.0016624144796
FD,OUT049,4234.528432483015
FD,OUT035,1935.4328608668104
FD,OUT017,1909.313904998975
NC,OUT027,3746.13810817599
NC,OUT035,2603.4505744037538
FD,OUT018,1569.4603123645984
FD,OUT027,2174.7173017441955
DR,OUT035,1842.3446073428888
NC,OUT049,1966.6226615638498
FD,OUT018,2490.9997951012224
FD,OUT017,1569.5981334944627
NC,OUT010,0.0
FD,OUT027,2649.0050270605443
FD,OUT017,2466.6626376375943
FD,OUT019,1788.4981761193908
NC,OUT035,1527.2786947849552
FD,OUT035,4183.134948542596
FD,OUT018,2036.9788226368985
FD,OUT046,3128.7012848416434
FD,OUT046,1888.4791210781502
NC,OUT035,1830.5434522054845
FD,OUT045,779.7784703593693
FD,OUT045,1955.1187827233452
FD,OUT049,1489.594070521352
NC,OUT027,3246.4279609819714
FD,OUT017,908.0738236918646
FD,OUT018,1256.3727507490673
DR,OUT035,3157.8187193691083
FD,OUT019,928.7598894104297
NC,OUT045,2796.6431583590943
NC,OUT017,2248.4015209782074
FD,OUT045,2202.400711340484
FD,OUT027,5021.08992073129
FD,OUT013,2918.1018938151833
DR,OUT017,1791.5216565399437
FD,OUT013,2562.19651769528
NC,OUT045,3738.766646394167
FD,OUT035,2731.602684815414
NC,OUT045,2455.0759959667516
FD,OUT049,999.112309141196
FD,OUT018,2542.492734443564
NC,OUT018,2784.325413157443
NC,OUT046,1556.3135592375522
FD,OUT035,2583.565374468256
FD,OUT017,2946.8009392404288
FD,OUT017,4198.323775390573
NC,OUT010,1769.1253015695625
NC,OUT018,2432.5374402631724
NC,OUT027,3466.141885249166
FD,OUT035,2828.397574200612
NC,OUT035,2012.6403741372449
DR,OUT046,751.8995937677157
NC,OUT049,1998.2290036121556
FD,OUT045,1758.7433089024476
DR,OUT013,819.0407505580124
FD,OUT010,0.0
FD,OUT049,3201.628500331306
NC,OUT013,1783.7479180267171
FD,OUT017,2559.4261030418647
FD,OUT035,2866.0295427021056
FD,OUT018,1359.8017657164976
NC,OUT019,0.0
FD,OUT027,3161.8157627173987
FD,OUT018,610.5665055467396
FD,OUT027,3813.147850756326
FD,OUT035,1891.7822709766788
FD,OUT046,1965.1824618777648
FD,OUT035,2388.3691958234613
FD,OUT018,3542.117304302954
FD,OUT017,1162.055001590657
NC,OUT017,3056.2457569974895
NC,OUT018,2696.0177886755673
FD,OUT045,821.2402268358696
NC,OUT045,1631.4883441495963
NC,OUT046,794.1354158720994
FD,OUT018,2778.1368243792986
FD,OUT035,2063.823981094225
FD,OUT045,2277.020720075517
FD,OUT013,2098.434751137435
FD,OUT018,1860.2083093693338
FD,OUT045,3593.346371610297
NC,OUT049,3521.8526060609365
NC,OUT045,501.98473287548813
NC,OUT017,1836.605799937802
NC,OUT018,2659.603432089684
FD,OUT019,0.0
FD,OUT018,2762.9308149428066
NC,OUT013,2715.356276507811
NC,OUT013,850.6863751297722
FD,OUT018,2304.844467930577
FD,OUT017,1463.702058056646
FD,OUT035,2113.37124404696
FD,OUT049,2972.9234585528457
FD,OUT017,3295.9258245511064
FD,OUT019,0.0
NC,OUT017,4204.408531495974
FD,OUT045,2918.638227995817
FD,OUT049,3607.9769208552198
NC,OUT018,415.64567275498734
FD,OUT035,1231.7744390593107
FD,OUT027,3042.9084521680725
FD,OUT018,2453.5539166683193
FD,OUT046,1373.8520086069634
FD,OUT017,1163.4588749907653
NC,OUT027,4048.6240713879824
FD,OUT010,0.0
NC,OUT045,3628.1893437760987
FD,OUT013,2118.1091045859966
FD,OUT045,2390.54364576107
NC,OUT013,2344.145249010466
NC,OUT046,927.3971848714225
FD,OUT013,2608.171187851008
FD,OUT018,544.3679229695183
FD,OUT010,664.6111603507857
FD,OUT046,2903.479908259913
FD,OUT027,4867.7673297149995
FD,OUT045,1575.130212150721
FD,OUT035,3111.984558050023
FD,OUT035,4334.06942171963
FD,OUT018,3199.8083718872213
FD,OUT049,2902.3057583880177
FD,OUT027,5590.877704458
NC,OUT010,179.96534460341513
NC,OUT045,1557.1515691656416
FD,OUT046,1912.4196181791483
FD,OUT049,3342.605810439947
DR,OUT049,999.2448667424135
DR,OUT027,5572.446236566213
FD,OUT049,3259.220700361428
FD,OUT010,833.0657951205562
FD,OUT018,989.0735665593234
FD,OUT013,1300.6848148943252
FD,OUT019,0.0
NC,OUT019,0.0
FD,OUT013,1844.0043547208027
NC,OUT035,3654.351019176112
FD,OUT017,2910.7902110972336
NC,OUT013,3136.7160484933383
FD,OUT013,2699.9636053305285
FD,OUT049,3198.735561189236
FD,OUT017,2813.2038585055757
FD,OUT019,0.0
FD,OUT046,1498.8687306875233
FD,OUT035,3625.784480354995
FD,OUT017,2373.7040372344777
FD,OUT013,1649.101784586623
FD,OUT049,4127.920245845247
NC,OUT045,588.3403545044362
FD,OUT013,2698.058705812939
NC,OUT017,1410.7820902095905
FD,OUT035,2535.8957543921697
FD,OUT018,2660.1448487333546
FD,OUT013,570.6662329484309
FD,OUT019,185.22750986838787
FD,OUT045,1430.2022341855575
FD,OUT049,2853.0050747472214
FD,OUT013,4059.807115064719
FD,OUT019,0.0
NC,OUT013,3039.2780988563413
FD,OUT035,3753.8057924736145
FD,OUT027,4261.565956440294
NC,OUT010,461.6754789829545
NC,OUT046,2597.443309480619
FD,OUT019,0.0
FD,OUT019,0.0
DR,OUT046,2963.9597298254607
FD,OUT035,2978.0157363281514
DR,OUT017,1810.6366738305621
FD,OUT013,2721.2889793397535
DR,OUT027,5022.310324254035
FD,OUT010,375.0256849483101
FD,OUT019,1313.0592849170616
FD,OUT013,3725.4501759590466
FD,OUT045,1282.8073381044082
FD,OUT018,2656.3360615453485
FD,OUT013,935.5474906260731
FD,OUT027,3719.930554115419
FD,OUT019,0.0
NC,OUT018,2427.9662857958274
FD,OUT027,2412.5405964904685
FD,OUT046,674.215266143945
DR,OUT018,2388.8427653873996
FD,OUT010,422.9713819871247
FD,OUT017,1082.4414080313209
FD,OUT010,1035.4377302309108
FD,OUT019,0.0
NC,OUT013,3014.7302829945957
FD,OUT045,3973.647735435497
NC,OUT017,3172.218623149027
NC,OUT017,1019.4699728319233
FD,OUT045,1628.6304845856992
FD,OUT027,3842.2219237029676
NC,OUT045,714.5408391317756
NC,OUT013,2733.9568611483587
NC,OUT045,2380.7871223812517
FD,OUT027,3711.883659707626
FD,OUT010,0.0
FD,OUT027,2288.487726964147
FD,OUT046,2232.533605309846
FD,OUT010,563.5251657170559
FD,OUT049,1222.3947137814769
DR,OUT013,1574.1541638794056
FD,OUT013,3974.290421828739
FD,OUT027,4845.531529636539
FD,OUT013,1048.0675225087189
FD,OUT010,292.63555302112104
FD,OUT018,619.8042345543729
NC,OUT013,3109.1646878200163
FD,OUT017,750.7137318116879
NC,OUT045,2921.0028933990534
FD,OUT027,3934.1273520970135
FD,OUT049,3045.034855364941
FD,OUT018,2559.1775274904267
NC,OUT018,1606.835710262533
FD,OUT017,1152.425269328552
FD,OUT049,2203.94231570081
FD,OUT035,2951.897243860751
NC,OUT018,3930.7391148273637
FD,OUT046,3398.1195797370406
FD,OUT013,708.6231979971085
NC,OUT049,4038.975324374937
FD,OUT045,1828.9685232919844
FD,OUT013,3238.9889806574993
FD,OUT027,3091.457303086255
FD,OUT049,3514.4410639874886
FD,OUT049,953.0083966551156
NC,OUT046,3532.136753698731
FD,OUT017,1087.476823452194
FD,OUT049,789.1525029346378
FD,OUT018,2436.2676263800327
FD,OUT017,886.006480715228
NC,OUT010,0.0
FD,OUT010,1197.275943480595
DR,OUT035,2584.5410038364603
NC,OUT018,2485.0065220744964
NC,OUT013,880.0902723994152
NC,OUT045,2904.866594189109
FD,OUT035,3366.349230836042
FD,OUT049,4035.8555968482206
FD,OUT010,0.0
DR,OUT017,1539.5317931098307
NC,OUT035,2740.2480890659335
FD,OUT017,2440.891980060833
FD,OUT045,960.4893528855537
DR,OUT019,0.0
FD,OUT027,5025.33383766086
FD,OUT049,2986.4109615000516
NC,OUT049,1185.7552485452502
NC,OUT017,4098.757284829916
FD,OUT018,3515.083537357954
FD,OUT019,935.8529495378345
NC,OUT049,1089.9433065867095
FD,OUT045,612.2735952512858
DR,OUT013,2982.3057549997366
FD,OUT035,2197.9858183046213
FD,OUT010,582.3071971384841
FD,OUT045,2686.0562769600488
FD,OUT010,1131.7028381082541
FD,OUT049,2914.669522169732
FD,OUT045,2695.3229269994135
FD,OUT045,525.9490452621003
DR,OUT049,3130.884178976151
FD,OUT019,2039.4826337514094
FD,OUT018,638.4961074061887
FD,OUT017,4177.067553259911
FD,OUT013,2101.14606394503
FD,OUT045,843.8507272652009
FD,OUT049,2185.3490911296094
FD,OUT013,2969.46737477847
FD,OUT018,1885.2587206094834
FD,OUT045,3520.25946685259
FD,OUT018,2656.2197464016626
FD,OUT013,2167.129049507396
FD,OUT045,1343.8744787157052
FD,OUT017,2626.572882720764
DR,OUT027,2320.3200240549886
FD,OUT017,2628.141261503458
DR,OUT045,2520.316172604896
FD,OUT027,3801.482366561837
FD,OUT049,1672.2825149904907
FD,OUT018,1949.4147813794089
FD,OUT027,3351.6427409615962
DR,OUT017,1441.1260067316423
FD,OUT049,919.8087715916411
NC,OUT035,4217.969632043112
FD,OUT017,3231.4273665376377
FD,OUT013,3760.30679420899
FD,OUT017,1852.1575772568008
FD,OUT045,2620.4297286002893
FD,OUT017,3067.1015885054444
FD,OUT017,1320.4419759157172
NC,OUT013,652.606867823228
NC,OUT046,2613.7679558763066
DR,OUT049,995.3597700651324
FD,OUT046,3746.887749983655
FD,OUT018,1535.26191512293
FD,OUT045,1521.1921202783951
FD,OUT017,1549.7788313202295
FD,OUT035,971.7419029425878
FD,OUT018,1637.0272454907772
NC,OUT013,3432.587393273369
FD,OUT027,3854.900921662438
FD,OUT019,1079.9107105666903
DR,OUT018,1070.7382788130878
NC,OUT045,2576.376675240427
DR,OUT013,3890.4725408045124
NC,OUT049,3134.927518753817
NC,OUT045,3745.310935765488
FD,OUT019,0.0
NC,OUT018,1511.8741609391657
NC,OUT045,880.5973014829851
NC,OUT018,3797.682485322376
NC,OUT046,3868.2393617471325
FD,OUT010,0.0
DR,OUT013,2479.0217968818924
DR,OUT045,2793.9399009721374
FD,OUT010,0.0
FD,OUT010,0.0
FD,OUT018,658.0041363162256
DR,OUT027,2696.1503198295422
FD,OUT027,3916.639598937446
FD,OUT017,2997.244290344337
FD,OUT027,3599.46348959822
FD,OUT010,0.0
FD,OUT045,3831.6567952725427
NC,OUT046,669.2493995827526
FD,OUT013,901.3025264457938
FD,OUT046,2038.4430488677608
FD,OUT013,733.5823857555085
FD,OUT045,2375.7939111104156
NC,OUT045,2508.216077192343
NC,OUT027,3301.138321160178
FD,OUT035,1986.9972833636236
FD,OUT049,4233.3814933269605
FD,OUT017,1166.9962681600327
FD,OUT017,3892.035062374073
DR,OUT013,1861.3902869727879
FD,OUT017,3832.198707002181
FD,OUT035,3954.84054696324
FD,OUT013,2672.9055808901885
DR,OUT049,2163.140909103517
FD,OUT049,2462.821607138343
FD,OUT017,3660.9581300460645
NC,OUT027,4538.431645955702
FD,OUT027,4419.602277907315
FD,OUT017,1796.9721023839452
NC,OUT035,1811.8486036748086
FD,OUT027,4470.5515454952
FD,OUT018,2572.6168911520326
NC,OUT013,942.4357866001881
FD,OUT035,3329.532990082053
DR,OUT019,1647.027866204474
NC,OUT046,2802.033228487301
FD,OUT035,2728.9487452693993
DR,OUT027,4028.7271930066354
NC,OUT013,2106.9555670110904
FD,OUT049,1935.8885055853411
FD,OUT010,739.4226351958305
NC,OUT045,2777.1174551379636
NC,OUT045,2855.9102558482195
FD,OUT046,3691.482077662372
FD,OUT010,0.0
FD,OUT010,501.8058275849505
FD,OUT049,1636.4243784976295
FD,OUT018,2073.017085149977
NC,OUT010,331.78219854264466
FD,OUT017,2225.2893483891194
FD,OUT013,2462.4182092731953
FD,OUT018,384.4891801675774
DR,OUT013,2005.755679647113
FD,OUT035,1970.444422331424
FD,OUT035,3384.273532520282
FD,OUT045,1030.4044907788889
FD,OUT013,1783.112720756957
FD,OUT013,2588.135563734226
FD,OUT049,1019.4060531207106
DR,OUT017,2469.0656695849666
FD,OUT018,3086.7995608858355
FD,OUT049,3046.1217982726757
FD,OUT027,2939.242641574843
FD,OUT017,3947.3375659378794
FD,OUT010,0.0
FD,OUT017,3130.51739823619
FD,OUT018,1104.7822589948973
NC,OUT013,1946.176330529966
FD,OUT017,1082.625022450953
DR,OUT049,2664.4769933578054
FD,OUT045,1508.8621125542338
FD,OUT035,2040.6160692736612
DR,OUT018,1284.6511930224342
FD,OUT027,3722.7039451484297
NC,OUT027,5567.3034054414575
FD,OUT018,1067.6244885869135
FD,OUT013,2543.434292020175
NC,OUT019,0.0
FD,OUT018,3094.752337843298
FD,OUT046,818.3734016283629
FD,OUT017,1882.063966519607
FD,OUT019,0.0
DR,OUT045,2274.7830735953066
DR,OUT013,559.8499637316643
NC,OUT019,0.0
FD,OUT027,2431.5322402054967
FD,OUT013,923.755991283911
FD,OUT013,1412.7942593060618
FD,OUT013,1190.920729411391
FD,OUT019,1905.6637991334026
FD,OUT013,732.4198872543977
FD,OUT046,745.9201745378837
FD,OUT046,2980.572448540176
NC,OUT027,4552.061998176102
FD,OUT027,4876.807944902868
DR,OUT027,2152.7644055394135
FD,OUT017,1537.2031187345624
FD,OUT017,2571.89898895573
FD,OUT045,1903.7859613690614
NC,OUT027,4315.138203423868
DR,OUT019,2050.5941767033246
FD,OUT035,1903.1704606118742
NC,OUT019,0.0
NC,OUT018,2185.2563050272393
FD,OUT019,187.54632197848582
DR,OUT027,4382.787373853572
FD,OUT046,1329.7189304109127
FD,OUT018,2002.5412695031978
FD,OUT027,2034.438225621151
NC,OUT046,2664.2347346598062
DR,OUT049,2785.961288707722
NC,OUT017,2066.015467032861
NC,OUT035,1990.3775749085876
FD,OUT019,0.0
FD,OUT013,3183.7189285362683
FD,OUT027,3832.3095165357954
FD,OUT046,2719.695359159826
FD,OUT018,3613.8389863528873
FD,OUT035,2450.809309477877
FD,OUT046,2296.04507664064
FD,OUT046,3930.169105279861
FD,OUT027,2722.026171136202
FD,OUT018,2654.2139565798534
FD,OUT017,2155.6213903848147
DR,OUT013,633.5692982162968
FD,OUT049,3779.1914330975887
DR,OUT019,393.219890482123
FD,OUT010,1811.7947066507577
FD,OUT019,0.0
FD,OUT018,781.9145154216505
FD,OUT027,2967.183907477194
FD,OUT027,5570.697965463167
NC,OUT017,1102.7346358107175
DR,OUT049,3094.566761750254
FD,OUT013,528.2328722345094
FD,OUT027,3273.5975527649707
FD,OUT035,1046.6339985233012
FD,OUT035,3275.6862271080263
NC,OUT027,4325.44840319914
FD,OUT017,862.285896434274
FD,OUT017,3836.114929601899
FD,OUT045,1152.6877934145932
FD,OUT019,0.0
NC,OUT027,2892.8507699296474
FD,OUT045,3525.227550303843
FD,OUT045,3010.3937323369037
FD,OUT013,1924.6209999008772
NC,OUT045,1887.6124525241516
NC,OUT045,3457.1621961922965
FD,OUT027,3815.032441240952
FD,OUT049,2552.0646637049504
FD,OUT027,2872.376817726641
FD,OUT018,2656.689051073711
FD,OUT017,2930.2468174918044
FD,OUT046,1094.5951398815653
DR,OUT035,3708.2802113336943
FD,OUT035,1489.5611620226896
FD,OUT018,2791.324624259317
FD,OUT027,5551.064175081715
FD,OUT046,3028.364251919973
FD,OUT049,777.2558079297148
NC,OUT013,3936.926010449699
FD,OUT017,1040.7920982509459
FD,OUT027,3829.241167411651
FD,OUT049,1456.2913311904147
FD,OUT013,3613.583235811811
NC,OUT010,2017.7454198706105
FD,OUT013,2902.2121373553136
FD,OUT046,786.530287512669
DR,OUT019,0.0
FD,OUT013,4148.695410161625
NC,OUT017,1619.1051848945103
NC,OUT013,602.7719154841495
FD,OUT027,4869.731895520971
NC,OUT049,2783.8746266388357
FD,OUT045,1957.0502939300166
FD,OUT019,1844.2970042137129
FD,OUT027,5509.821965476475
FD,OUT018,2078.9136802373537
NC,OUT035,4285.267608729023
NC,OUT019,0.0
FD,OUT013,2962.6419601557964
FD,OUT046,842.4375460624831
FD,OUT049,3329.073768490525
NC,OUT018,436.1786011816764
FD,OUT027,5188.093547134387
NC,OUT017,3049.6922785836114
NC,OUT017,3682.8476621591185
FD,OUT046,1433.4078704482424
FD,OUT046,4086.914574195758
FD,OUT027,2281.656964994773
DR,OUT013,966.2504953700782
DR,OUT018,2357.677596570286
FD,OUT035,2260.7639601679953
FD,OUT049,2214.807852717095
FD,OUT049,3588.8080569025624
FD,OUT035,3617.5798527923603
FD,OUT017,2008.9738580869503
FD,OUT017,1483.987370514018
FD,OUT010,1909.7148896821245
FD,OUT017,817.0717288817209
NC,OUT035,4012.95087378135
DR,OUT046,2914.180717119724
FD,OUT046,794.6707808975727
FD,OUT045,2697.6197092497882
FD,OUT045,3391.097274126764
FD,OUT017,1789.1237786716194
NC,OUT013,2971.2573647311406
FD,OUT045,1672.1490796771902
FD,OUT018,1847.2835365044136
NC,OUT046,2439.0303947600455
FD,OUT049,3522.8936262024263
FD,OUT017,1035.960223429187
FD,OUT017,1646.9631620839484
DR,OUT017,2514.689078066393
FD,OUT017,1856.7873284151922
FD,OUT035,2927.2712630482883
FD,OUT027,2315.766656916343
FD,OUT045,2496.867226912415
FD,OUT049,2236.205638081441
FD,OUT049,3732.1446695350896
FD,OUT018,2733.1460429972226
FD,OUT010,1134.6625279349769
FD,OUT010,68.40200834111897
FD,OUT010,0.0
FD,OUT010,104.42277012282193
FD,OUT019,1186.933832871008
NC,OUT046,1891.5511945183232
FD,OUT049,3140.0749578047016
FD,OUT045,1174.639782351403
DR,OUT046,849.7157313896337
FD,OUT046,1769.2640324430206
FD,OUT046,2959.6666665354032
FD,OUT027,2997.4902318024915
FD,OUT013,2735.8315530380064
FD,OUT013,1652.257131301201
FD,OUT027,3708.493902279519
FD,OUT017,1723.5475407477256
NC,OUT045,597.7091960024795
FD,OUT010,1677.3991246550681
DR,OUT017,706.1588161080881
FD,OUT049,4327.908117994494
FD,OUT049,1515.831729675253
FD,OUT049,1645.4503081556393
FD,OUT027,2779.519369895001
FD,OUT017,2202.7926597608284
NC,OUT017,2404.1962224417275
FD,OUT018,1038.549247575623
FD,OUT019,0.0
FD,OUT018,2810.7872897054303
FD,OUT035,3854.4149792653257
FD,OUT046,2768.845987292085
FD,OUT027,5563.116365356337
FD,OUT045,679.6767764042706
FD,OUT013,2403.9855235333716
FD,OUT027,2918.2926205992044
NC,OUT019,730.3528651905128
FD,OUT035,2088.3974781380825
FD,OUT010,783.5626750888177
DR,OUT018,1173.6337726339682
FD,OUT035,4221.213932421324
DR,OUT027,3155.8947581298307
FD,OUT010,1500.2098638505959
DR,OUT045,2564.3851276877003
FD,OUT027,3918.8816963921754
NC,OUT045,1595.8301155365134
NC,OUT013,2019.1030371291888
FD,OUT018,2489.2826643118105
FD,OUT049,2077.0152020145447
FD,OUT046,2831.6158233038113
NC,OUT045,812.4013564622082
DR,OUT045,2338.2229497827525
FD,OUT018,1620.0457027299435
FD,OUT013,1815.1723599811053
FD,OUT019,0.0
NC,OUT045,2929.942205628961
FD,OUT013,3474.770724250577
FD,OUT045,1779.3211548390564
FD,OUT013,2460.763990543728
DR,OUT045,1120.9907551418796
FD,OUT045,955.2331230184905
FD,OUT019,40.8897373137645
FD,OUT049,1259.37038869209
FD,OUT013,802.0778945029726
FD,OUT010,920.8667431800882
FD,OUT035,3406.6004982157665
FD,OUT046,668.405107531411
NC,OUT035,2922.634150249666
FD,OUT019,1460.2987946175606
FD,OUT013,1095.6339892466037
FD,OUT013,2623.9670086304673
FD,OUT035,3707.0634662144166
NC,OUT046,2503.1882900945147
NC,OUT035,2822.632704714096
FD,OUT018,2073.6462495509168
NC,OUT035,3685.267381419923
FD,OUT018,2351.9863777056194
FD,OUT019,0.0
FD,OUT010,1708.6695218913715
FD,OUT019,0.0
FD,OUT017,3520.153618362461
FD,OUT049,3489.8698674294737
FD,OUT013,2086.3169421430916
FD,OUT013,1829.5652861367328
FD,OUT018,3752.4241715352164
FD,OUT017,3226.0746683276193
FD,OUT035,2564.159195811583
FD,OUT027,2890.3187646117976
DR,OUT017,2812.437571174247
FD,OUT010,0.0
DR,OUT027,3890.1996161214865
FD,OUT019,0.0
DR,OUT027,3257.0480187290455
FD,OUT045,3782.413954621195
FD,OUT049,2992.5797746087114
FD,OUT027,2216.714669502792
FD,OUT046,2046.9766067693201
FD,OUT046,976.5664637258096
FD,OUT049,1791.5686500977051
FD,OUT013,2443.873916548828
FD,OUT017,1952.6751708458683
FD,OUT035,3834.4304836800466
NC,OUT049,2784.465077643151
FD,OUT035,2421.684213826056
NC,OUT013,3408.791207627894
FD,OUT049,1929.7587129195024
FD,OUT018,2482.0569729376784
FD,OUT035,1794.313186747519
FD,OUT017,3298.40186413398
DR,OUT035,4104.292282473568
FD,OUT019,394.05551000297805
FD,OUT049,4243.837409346733
FD,OUT035,888.7401673599147
NC,OUT010,1889.0363586303993
DR,OUT017,2088.9403894753405
NC,OUT018,1652.9897352211196
DR,OUT010,586.5535700541329
FD,OUT013,3065.722853217374
FD,OUT035,3060.177695955029
FD,OUT046,2713.506052636557
FD,OUT045,4069.560438577513
NC,OUT035,2219.0617986756592
FD,OUT010,254.42066453213488
FD,OUT017,3120.4912626594282
NC,OUT018,2345.1674205964046
NC,OUT013,4073.370384399891
NC,OUT027,4017.1055754039944
FD,OUT027,3360.174365959169
FD,OUT049,2544.933796870153
FD,OUT027,4338.941670682724
FD,OUT017,4129.493437159696
FD,OUT046,1460.4960097114242
NC,OUT049,2536.255096850825
NC,OUT013,1294.1708084805039
FD,OUT013,866.1781073270918
NC,OUT035,2199.3284612541743
FD,OUT045,568.0867940065191
DR,OUT010,0.0
FD,OUT027,3284.7884803874003
FD,OUT027,2279.28273100921
FD,OUT035,2481.1701280229245
NC,OUT013,1816.0852643032404
NC,OUT018,3351.356183122858
FD,OUT019,0.0
FD,OUT018,3228.9644395857204
FD,OUT046,3879.263701317217
FD,OUT010,1267.0065270780883
NC,OUT018,1395.8007870775764
NC,OUT019,0.0
NC,OUT045,3542.8082359780974
FD,OUT035,4286.769467423283
FD,OUT035,788.1957034265915
FD,OUT049,3185.6849000126203
NC,OUT013,1083.1187075451405
FD,OUT045,1961.0691379217155
NC,OUT049,3120.7552713551645
FD,OUT049,1123.025964835233
FD,OUT049,771.0740596346993
FD,OUT045,2458.632443595129
FD,OUT035,1701.8750153020617
FD,OUT013,1644.6947617688897
FD,OUT019,0.0
FD,OUT010,1348.6134060306392
FD,OUT027,4871.023703634987
FD,OUT049,3699.3590674792185
FD,OUT049,1888.1453909677423
FD,OUT027,2029.2840690646897
FD,OUT013,1552.8659396956973
FD,OUT035,1037.5251611373478
DR,OUT018,624.0998148398287
FD,OUT018,1347.434567814542
FD,OUT027,4413.453125949058
FD,OUT045,2660.037131702825
FD,OUT045,1853.7726999248887
FD,OUT045,2680.4983784877395
FD,OUT019,323.99356383004374
FD,OUT035,1872.796380301449
FD,OUT035,4454.304756473981
FD,OUT046,2557.4361753874305
FD,OUT049,994.2464367786752
FD,OUT010,949.6103459420422
FD,OUT046,2913.1649309269615
FD,OUT018,1787.1612545856772
NC,OUT018,2562.7409111911084
FD,OUT045,4082.1126499024485
FD,OUT017,2882.15050635004
NC,OUT013,1988.8355346970843
FD,OUT019,1029.933248439243
FD,OUT013,1510.1303344078221
FD,OUT049,4100.933958210321
DR,OUT018,878.58082707885
FD,OUT049,3028.9602805235013
NC,OUT049,1588.689555750303
FD,OUT035,1854.205424067749
FD,OUT027,3096.233007824408
NC,OUT017,3769.922674500684
NC,OUT027,5439.906454349263
FD,OUT019,173.35367044925556
FD,OUT035,960.3756572424122
NC,OUT046,2033.2384204129253
NC,OUT046,1488.5168295418393
FD,OUT027,2833.411470664639
DR,OUT046,3720.865464945389
FD,OUT035,1873.4492409323798
FD,OUT013,2348.8313992164917
FD,OUT017,2048.0816898783787
NC,OUT046,2973.724363996932
FD,OUT049,2139.6924257629257
FD,OUT027,4607.132531061197
DR,OUT049,3889.5260567468413
FD,OUT045,1489.8573216915154
FD,OUT017,3759.766182116447
NC,OUT046,2279.8210108140092
FD,OUT013,1788.8870543071328
NC,OUT013,3095.6092244082315
FD,OUT035,1578.7815352072982
FD,OUT049,1005.7195967625466
NC,OUT017,3143.099034606391
FD,OUT018,595.8142655279523
FD,OUT046,1595.3328896145238
FD,OUT018,1620.1472976360012
NC,OUT017,2379.36221529687
FD,OUT045,3775.6695782046586
FD,OUT035,3294.1805671224774
NC,OUT018,1310.0519700605923
FD,OUT027,2771.824142882066
